25.6,31.3
26.0,56.5
26.1,43.3
26.4,42.8
26.4,62.1
23.9,54.1
24.7,16.6
26.6,1.6
26.6,30.8
25.9,55.4
26.4,47.1
26.3,54.8
26.6,33.8
26.0,18.8
26.3,32.0
26.5,28.5
24.8,37.4
25.7,35.8
26.2,15.8
26.8,23.6
26.2,11.1
25.2,45.6
26.3,59.9
24.9,21.5
24.5,38.1
25.3,26.4
25.9,85.9
26.3,40.8
25.8,36.9
25.8,43.1
25.5,35.7
25.0,55.7
25.6,27.3
24.7,34.7
26.0,48.0
27.1,43.2
27.3,50.5
26.7,59.3
26.0,37.8
26.0,33.4
27.0,41.7
25.0,35.0
25.0,30.2
26.0,33.2
26.0,50.1
26.0,46.3
25.0,54.1
26.0,17.9
29.0,20.1
26.0,25.7
25.0,31.0
25.0,44.4
27.0,79.0
25.0,47.6
26.0,39.9
25.0,48.5
26.0,62.9
26.0,41.4
26.0,42.9
27.0,41.8
26.0,42.4
28.0,38.6
27.0,66.7
26.0,65.5
28.0,22.7
27.0,15.7
26.0,13.2
27.0,21.7
28.0,11.6
29.0,19.6
29.0,30.0
28.0,29.6
29.0,27.3
29.0,16.1
27.0,22.7
28.0,39.4
28.0,9.2
29.0,5.9
29.0,12.2
27.0,24.7
28.0,32.3
29.0,27.2
30.0,30.9
30.0,35.1
28.0,31.4
28.0,22.3
30.0,41.7
30.0,11.3
27.8,17.5
30.0,20.6
29.0,16.3
30.0,16.3
29.0,24.2
30.0,17.0
27.0,20.1
30.0,24.7
29.0,15.9
29.0,26.1
31.0,27.7
30.0,29.4
31.0,9.5
31.0,9.6
30.0,13.6
29.0,21.0
27.0,24.3
31.0,16.9
27.0,14.1
30.0,15.7
27.4,122.1
26.4,64.7
27.6,68.4
25.6,40.8
23.6,38.5
23.3,17.1
24.6,54.4
31.5,63.5
26.5,114.0
18.6,295.3
17.2,418.1
20.5,251.8
18.8,281.4
15.7,458.7
10.9,276.2
12.1,389.6
15.5,195.6
16.5,114.2
11.8,180.4
13.5,334.6
16.1,282.1
17.3,116.6
19.7,87.2
21.6,76.3
28.1,54.2
25.7,40.6
28.5,9.5
26.1,17.7
24.1,20.7
25.3,46.6
24.6,23.0
24.4,26.6
23.6,17.3
24.1,12.2
23.7,18.5
23.8,14.1
23.3,27.9
21.9,6.7
21.8,11.9
23.4,2.3
24.2,6.3
24.3,9.7
23.9,18.1
23.9,22.2
24.7,55.9
25.3,125.1
17.9,16.4
19.2,22.7
22.1,31.7
23.2,70.7
18.0,47.9
19.8,48.9
20.8,51.2
24.0,27.9
21.6,85.6
22.2,28.1
27.1,65.5
26.9,76.2
26.8,39.2
25.6,35.7
27.0,88.3
27.6,57.5
27.5,85.5
25.8,50.1
26.6,79.0
26.4,177.6
25.4,37.2
24.8,32.6
23.5,22.3
27.6,27.9
27.8,50.6
29.1,207.6
26.6,196.6
25.8,71.3
23.3,31.1
20.1,184.2
20.6,140.1
21.7,121.4
12.7,241.0
15.7,213.2
17.4,252.8
15.0,190.8
12.6,221.9
12.5,290.2
14.6,213.6
15.1,169.6
20.6,63.8
20.5,109.7
23.2,52.9
29.2,52.0
20.3,139.4
20.0,28.5
18.0,27.2
20.5,15.0
22.3,26.0
20.2,22.3
19.8,17.0
19.4,6.3
18.1,203.1
14.2,37.6
5.0,80.5
5.2,95.8
2.1,216.4
4.4,14.2
2.6,28.0
5.5,45.4
5.5,46.9
6.1,30.1
16.3,64.0
16.9,18.5
9.2,29.2
12.5,31.7
25.7,55.5
25.3,57.4
24.4,43.1
26.4,49.6
25.5,24.8
23.6,24.4
26.7,37.1
28.7,23.2
27.6,37.5
27.6,20.1
20.5,53.8
23.2,40.0
23.5,74.7
18.2,228.8
18.6,265.8
16.0,189.6
20.0,137.8
19.5,134.4
17.0,108.6
15.5,158.1
15.6,172.5
12.3,264.6
11.4,95.0
12.7,208.5
16.2,168.4
15.9,9.7
17.6,69.9
17.8,40.7
25.3,22.2
23.1,68.4
22.2,61.1
25.5,210.0
26.4,111.3
23.9,20.3
23.7,46.1
19.7,158.5
19.9,148.7
17.8,331.0
14.1,394.5
11.0,299.1
13.9,176.6
18.6,270.2
12.7,83.7
20.5,120.5
21.2,48.6
21.0,129.2
27.0,93.3
25.7,45.6
27.0,59.3
26.5,24.2
25.9,12.5
23.7,8.6
23.1,10.2
26.1,44.2
25.9,16.2
24.9,19.1
26.3,96.3
24.2,18.9
23.7,25.9
25.4,120.5
23.4,30.8
19.7,196.2
20.1,61.8
20.5,173.2
20.1,93.8
18.4,364.1
16.9,74.9
20.6,130.9
15.7,352.6
11.4,387.7
16.1,214.8
18.5,168.7
21.0,111.1
18.8,14.2
23.4,82.6
28.1,34.6
28.8,6.1
26.1,25.6
27.3,37.9
25.4,24.3
26.4,12.1
23.6,12.2
23.9,13.4
23.7,14.7
24.1,28.2
22.7,20.8
24.6,9.7
22.2,11.0
21.7,8.3
23.4,27.1
24.2,11.0
25.0,49.6
24.2,5.6
23.6,6.5
24.2,16.0
22.9,10.2
24.2,18.0
24.5,56.4
24.8,65.1
18.8,68.0
21.3,113.0
19.9,75.5
19.9,37.3
16.8,63.2
22.6,120.0
22.8,134.7
23.2,68.0
21.7,76.2
30.2,13.0
26.2,5.9
25.0,6.7
24.7,7.7
24.0,9.8
24.8,16.2
25.4,8.1
25.3,11.0
25.4,7.3
25.6,2.0
24.9,7.7
25.8,11.6
25.0,7.8
25.2,6.6
26.6,35.2
27.7,39.2
20.6,40.8
22.2,41.3
22.4,44.8
18.8,70.5
21.7,96.4
22.4,67.5
29.0,22.5
29.0,79.8
28.0,145.6
28.0,183.5
28.0,152.3
27.0,182.0
27.0,154.0
27.0,134.3
29.0,158.5
30.0,142.3
32.0,138.6
30.0,143.0
26.0,140.9
28.0,158.8
25.0,67.5
26.0,178.5
27.0,192.8
28.0,142.8
25.0,92.8
25.0,114.1
24.0,161.3
23.0,122.7
23.0,155.4
24.0,266.6
24.0,183.1
22.0,73.7
22.0,218.1
22.0,135.1
22.0,232.2
22.0,521.6
23.0,267.4
25.0,185.7
26.0,173.0
20.0,129.8
20.0,250.7
22.0,351.5
24.0,174.9
21.0,32.7
18.0,30.5
15.0,71.1
17.0,119.6
18.0,212.4
18.0,228.9
21.0,213.8
19.0,137.2
19.0,131.8
19.0,204.8
18.0,182.2
17.0,233.6
20.0,259.5
21.0,286.5
20.0,243.2
20.0,130.0
19.0,128.9
19.0,176.8
17.0,200.0
18.0,211.1
19.0,235.0
18.0,273.1
18.0,138.1
21.0,66.7
13.0,75.1
14.0,236.6
15.0,372.6
16.0,472.6
15.0,342.9
16.0,306.3
14.0,293.2
14.0,173.9
14.0,238.1
13.0,308.5
14.0,416.5
15.0,248.6
16.0,277.6
13.0,50.1
13.0,318.9
12.0,538.7
13.0,250.2
11.0,276.4
11.0,470.4
12.0,394.7
11.0,217.4
11.0,381.6
10.0,151.1
11.0,129.4
9.0,197.6
8.0,308.7
8.0,333.7
9.0,424.7
9.0,649.0
8.0,508.9
11.0,177.1
11.0,259.6
14.0,43.5
12.0,75.2
11.0,139.6
9.0,123.0
9.0,103.5
10.0,80.4
10.0,87.9
11.0,316.8
11.0,471.5
11.0,394.1
13.0,366.2
12.0,293.6
12.0,377.1
13.0,324.3
15.0,511.7
17.0,174.8
18.0,107.7
13.0,100.9
12.0,159.6
13.0,259.6
11.0,58.0
13.0,90.2
14.0,86.8
16.0,117.9
16.0,8.9
11.0,78.1
11.0,51.2
12.0,78.7
14.0,90.7
15.0,63.4
15.0,87.9
16.0,60.2
18.0,169.5
17.0,240.9
16.0,97.3
16.0,50.9
15.0,49.2
17.0,86.1
18.0,89.4
17.0,73.5
19.0,174.9
20.0,114.7
21.0,116.2
24.0,135.9
21.0,49.0
21.0,45.1
22.0,47.9
23.0,53.2
23.0,97.1
25.0,39.8
20.0,28.8
22.0,42.9
28.0,31.7
30.3,10.1
26.3,17.1
27.6,18.7
27.2,10.8
28.8,13.5
25.7,10.4
26.1,14.7
26.2,15.1
27.3,153.7
28.4,151.7
28.2,36.9
25.4,127.1
18.0,80.5
21.0,129.2
18.2,46.9
19.8,95.9
20.8,59.7
21.2,73.5
17.0,83.1
18.0,89.4
19.0,173.7
21.0,107.3
21.0,53.8
21.0,66.9
22.0,63.7
18.0,41.6
21.5,102.3
28.2,2.0
25.8,1.9
24.5,2.7
23.9,1.4
24.6,0.9
24.7,0.8
24.9,1.1
29.7,1.1
24.9,0.6
24.5,0.8
24.6,1.1
25.2,1.0
25.6,1.4
23.9,1.1
24.3,3.6
24.7,2.8
23.9,1.7
23.7,2.1
24.0,3.6
24.2,4.9
26.4,9.9
26.8,8.8
27.1,55.7
25.7,67.5
26.0,43.0
26.4,37.5
26.0,3.7
23.7,13.4
23.4,6.0
23.1,4.7
23.0,12.7
22.8,8.5
24.8,11.0
22.6,33.7
22.9,6.7
23.7,12.3
21.8,75.4
21.7,26.6
21.9,11.8
21.8,12.5
22.2,6.6
22.5,6.4
23.7,43.5
25.0,19.8
21.1,80.5
21.1,87.1
21.1,96.5
20.7,66.7
20.7,108.6
19.9,107.5
22.0,105.2
21.3,80.7
21.7,59.9
22.3,31.5
21.8,29.1
20.4,34.1
24.4,48.3
27.5,29.8
16.2,73.8
16.6,78.0
16.8,78.5
8.9,21.9
8.5,41.3
6.6,138.5
6.0,98.2
9.5,82.2
4.9,42.3
2.8,127.8
3.6,50.7
1.2,134.6
3.3,145.9
3.7,140.2
6.3,197.7
5.8,87.2
6.1,121.6
3.8,69.3
3.6,55.8
-1.5,75.3
-2.0,180.0
-5.1,167.8
8.4,238.9
4.9,66.4
3.8,23.1
0.3,316.1
5.2,76.5
4.4,131.2
7.9,77.6
6.2,54.5
12.0,145.4
9.3,72.1
8.0,57.3
13.1,129.6
26.4,71.1
24.3,33.1
24.2,68.6
25.3,22.7
24.8,41.1
23.4,32.7
23.4,6.5
24.8,10.4
25.5,44.0
25.0,35.4
23.8,13.1
22.9,6.9
24.4,16.4
24.5,47.6
24.8,40.1
23.8,15.4
24.2,25.7
24.3,18.7
22.9,12.7
22.8,25.7
25.3,22.5
24.0,27.8
23.1,18.0
24.3,8.7
19.4,124.2
22.4,120.3
22.4,101.7
20.2,90.6
20.6,118.5
19.3,51.0
19.0,139.3
22.1,174.1
20.0,208.2
18.4,43.7
19.8,36.3
21.0,57.5
14.9,115.4
14.9,181.6
16.1,129.6
17.2,65.7
18.0,66.4
19.5,43.7
16.3,111.2
18.4,160.7
23.5,66.0
20.4,43.2
25.7,47.9
21.9,52.0
25.5,23.0
24.6,34.7
21.7,17.0
23.2,23.0
23.2,23.2
23.4,25.9
22.5,30.4
22.9,8.4
23.1,13.1
23.1,10.2
24.2,11.3
23.2,28.4
23.0,44.1
20.9,2.7
22.3,29.1
22.4,70.5
22.1,19.8
21.9,63.5
21.4,17.3
23.0,40.7
22.7,75.6
22.7,63.4
22.1,130.5
18.5,119.5
20.1,89.3
18.5,52.4
17.6,104.6
17.7,142.0
17.0,44.8
13.7,108.2
16.4,111.1
15.5,79.4
21.5,34.2
19.8,66.5
19.7,68.7
29.2,37.8
28.4,26.8
27.9,42.0
25.9,6.6
23.9,5.7
25.2,24.8
28.6,25.3
28.2,23.1
27.1,22.5
29.1,45.9
26.0,50.9
26.2,10.1
27.1,39.0
23.2,7.8
22.6,4.7
23.0,14.8
28.2,75.1
24.7,13.0
24.8,16.0
24.2,9.0
23.3,8.7
23.8,36.8
25.2,131.1
23.7,58.7
23.0,101.9
21.4,94.3
22.2,149.4
19.6,128.0
16.5,427.1
18.3,226.6
16.7,309.9
16.6,343.9
15.1,250.0
17.4,299.8
24.8,25.0
22.0,49.3
18.0,114.9
24.0,42.4
27.0,157.9
33.0,9.2
28.0,14.3
25.0,6.3
25.0,19.7
27.0,10.4
26.0,1.8
28.0,1.8
27.0,4.8
26.0,3.2
27.0,8.9
28.0,4.7
28.0,2.4
28.0,1.1
29.0,1.8
29.0,3.6
28.0,15.7
27.0,2.5
28.0,2.0
27.0,6.4
26.0,3.7
25.0,10.2
26.0,12.5
27.0,18.2
26.0,26.0
27.0,21.1
27.0,6.4
28.0,14.0
25.0,13.6
25.9,11.7
26.0,3.4
26.0,7.5
27.0,10.7
26.0,7.5
27.0,3.4
27.0,6.1
27.0,12.1
27.0,16.0
27.0,15.9
28.0,20.3
27.0,23.1
28.0,12.6
27.0,27.0
28.0,38.5
26.0,28.4
27.0,29.6
27.0,33.8
27.0,21.2
25.0,97.7
26.0,63.6
26.0,59.9
26.0,119.3
26.0,59.0
26.0,69.5
27.0,89.0
26.0,10.2
28.0,8.3
27.0,6.8
27.0,22.1
26.0,45.6
26.0,26.3
25.0,16.6
26.0,41.7
26.0,21.6
27.0,16.2
25.0,71.6
26.0,9.9
27.0,38.9
25.0,40.4
26.0,44.4
26.0,126.9
25.0,42.0
26.0,58.5
26.0,100.6
26.0,94.1
27.0,50.7
26.0,26.7
26.0,43.1
27.0,32.9
26.0,40.1
25.0,21.2
25.0,9.1
24.0,39.7
25.0,32.5
25.0,23.8
26.0,17.0
25.0,15.5
25.0,26.6
23.4,29.3
27.0,20.1
27.0,22.0
27.0,12.3
27.0,11.4
27.0,11.7
27.0,34.3
26.0,23.4
26.0,38.8
25.0,55.4
24.0,30.5
24.0,57.8
25.0,70.6
25.0,84.6
25.0,73.0
26.0,115.5
25.0,80.8
25.0,74.7
25.0,168.1
24.0,120.0
24.0,70.8
25.0,91.3
25.0,31.7
24.0,22.9
24.0,69.5
25.0,46.0
26.0,27.0
24.0,51.1
21.7,59.8
24.0,47.9
25.0,35.2
26.0,34.1
26.0,43.4
26.0,33.9
22.9,10.7
25.0,13.6
25.0,59.2
25.0,47.5
24.0,63.7
25.0,48.8
24.0,129.5
24.0,75.7
24.0,80.1
23.0,48.8
26.0,25.3
25.0,19.0
26.0,21.1
25.0,25.8
24.0,29.8
24.0,33.5
25.0,36.6
25.0,21.5
24.0,22.2
25.0,15.2
25.0,45.2
24.0,50.6
25.0,67.9
26.0,33.9
27.0,19.2
27.0,12.3
25.0,14.6
25.0,19.9
24.0,49.5
25.0,64.4
24.0,65.0
25.0,59.9
26.0,46.4
26.0,33.4
24.0,71.3
25.0,43.7
26.0,41.0
26.0,43.3
26.0,42.4
26.0,75.7
26.0,75.6
26.0,62.3
27.0,63.5
27.0,70.4
29.0,36.1
29.0,24.0
27.0,40.5
27.0,37.7
27.0,27.0
27.0,34.9
27.0,34.7
28.0,34.0
28.0,28.8
27.0,39.2
27.0,72.4
28.0,84.8
27.0,41.5
27.0,34.9
27.0,25.6
29.0,31.0
28.0,53.4
29.0,71.8
29.0,55.1
29.0,49.5
29.0,51.7
29.0,34.0
30.0,22.0
28.0,7.8
29.0,27.5
29.0,68.1
28.0,47.2
29.0,29.3
29.0,14.2
28.0,10.6
28.0,14.1
29.0,14.2
30.0,11.7
30.0,9.0
32.0,9.7
31.0,8.6
31.0,9.2
31.0,9.5
31.0,10.5
32.0,7.4
32.0,9.3
32.0,8.0
33.0,7.1
27.8,3.4
27.3,2.8
27.9,2.2
27.6,2.3
27.0,2.2
27.4,2.4
27.5,3.6
27.6,3.7
27.9,3.3
27.8,3.1
27.7,5.7
27.5,3.0
27.7,1.9
27.9,1.7
27.7,1.6
27.8,2.1
32.0,2.0
26.0,2.0
27.0,1.8
27.9,2.2
26.9,0.8
25.5,1.0
27.2,0.9
27.5,1.1
26.4,1.8
27.0,2.9
27.7,3.1
26.6,2.7
25.5,3.2
27.0,2.2
27.4,1.4
26.3,1.2
26.5,1.2
27.3,1.6
27.3,1.4
27.7,0.8
27.6,2.1
28.0,1.3
27.4,1.1
27.0,1.7
27.7,1.8
27.7,3.5
27.5,1.6
27.8,6.1
27.9,5.2
27.5,2.6
27.9,6.8
27.8,3.7
26.6,1.1
27.7,0.6
27.9,1.3
28.1,1.9
28.3,3.0
28.1,5.3
26.5,0.5
28.1,0.5
28.5,1.6
28.1,37.3
27.5,42.9
27.6,29.2
28.2,7.4
27.1,16.8
26.8,8.7
27.2,3.5
26.0,1.5
27.0,1.2
26.8,0.7
27.8,3.4
28.2,5.1
28.0,6.0
27.2,39.3
27.4,23.3
27.4,29.0
27.0,31.1
34.0,24.7
32.0,49.5
30.0,83.2
31.0,143.4
32.0,90.0
29.0,87.6
27.0,96.9
29.0,62.8
29.0,55.6
28.0,29.7
29.0,27.6
26.5,44.0
30.0,70.4
30.0,129.7
31.0,68.4
32.0,64.8
30.0,107.1
30.0,44.7
31.0,57.3
28.0,184.0
29.0,193.5
26.5,278.5
28.0,101.3
27.0,15.3
27.0,44.2
27.0,42.2
27.0,40.7
27.0,56.7
29.0,50.0
29.0,202.1
29.0,231.9
31.0,222.0
27.0,99.5
28.0,26.7
28.0,41.3
27.0,22.2
27.0,15.6
27.0,85.5
28.0,105.6
29.0,240.1
29.0,211.6
30.0,121.1
30.0,151.3
26.0,160.5
25.0,275.5
26.0,206.3
26.0,210.6
23.0,248.1
26.0,222.6
25.0,190.7
23.0,189.4
22.0,197.5
22.0,205.5
26.0,200.6
26.0,158.6
24.0,153.5
23.0,146.0
24.0,149.1
22.0,138.5
24.0,214.4
24.0,230.1
24.0,231.9
24.0,188.2
24.0,202.9
23.0,159.1
23.0,125.9
22.0,153.9
22.0,156.4
22.0,166.6
20.0,165.1
23.0,150.3
19.0,212.9
21.0,215.4
23.0,224.3
21.6,135.5
22.0,191.8
20.0,276.3
18.0,253.6
17.0,253.4
20.0,338.3
21.0,89.0
21.0,182.2
22.0,308.3
18.0,129.9
21.0,350.2
22.0,46.3
20.0,143.9
19.0,114.3
19.0,107.5
15.0,110.5
14.0,176.1
14.0,198.8
16.0,197.9
15.0,207.9
14.0,185.0
13.0,232.3
13.0,221.7
16.0,196.8
14.0,242.4
14.0,249.1
15.0,298.6
17.0,296.4
18.0,283.5
18.0,186.6
17.0,308.3
17.0,282.8
14.0,259.9
16.0,275.1
19.0,265.3
19.0,202.4
19.0,156.2
15.0,175.1
17.0,240.8
17.0,213.3
13.0,200.1
10.0,256.3
13.0,295.6
13.0,424.0
14.0,295.1
12.0,342.1
12.0,262.4
14.0,286.8
15.0,329.5
16.0,288.1
17.0,229.6
19.0,141.3
17.0,108.6
19.0,155.6
19.0,78.0
17.0,116.8
17.0,90.5
16.0,97.7
14.0,184.1
15.0,170.4
16.0,218.3
18.0,248.9
19.7,320.6
19.0,264.3
20.0,249.7
18.0,167.9
17.0,204.3
21.0,318.3
25.0,296.1
24.0,77.4
23.0,91.7
20.0,83.3
17.0,117.8
17.0,97.8
19.0,143.2
21.0,102.0
22.0,92.2
22.0,108.2
21.0,141.8
25.0,128.2
21.0,31.5
24.0,35.8
21.0,47.2
20.0,128.7
23.0,82.2
23.0,53.6
21.0,55.8
21.0,110.2
24.0,100.3
26.0,72.4
26.0,69.8
27.0,65.3
24.0,83.7
26.0,60.9
25.0,81.9
27.0,77.0
20.0,86.6
23.0,105.5
24.0,120.5
27.0,113.8
27.0,88.0
27.0,145.2
29.0,88.9
28.0,115.4
28.0,113.1
30.0,164.3
32.0,128.1
32.0,30.8
31.0,45.1
31.0,51.5
32.0,52.2
35.0,55.2
35.0,66.9
27.5,12.6
23.6,19.9
23.4,27.5
23.3,9.7
23.8,26.9
23.9,20.7
23.0,25.0
25.6,19.8
20.7,8.5
21.0,6.6
22.6,16.7
23.9,15.7
25.1,19.1
25.8,46.6
24.9,44.3
22.0,25.5
20.8,66.7
18.5,93.4
16.5,40.7
20.2,95.9
17.2,98.7
17.2,140.2
12.9,70.4
14.9,46.3
15.6,178.9
16.2,203.8
14.3,76.2
17.3,127.7
14.7,53.9
17.1,92.0
17.5,18.4
15.1,81.6
17.6,80.2
22.5,25.3
30.4,21.6
29.7,13.2
26.1,34.8
25.3,29.3
25.5,28.0
25.1,22.2
24.0,27.0
24.8,46.0
27.7,79.8
30.4,51.0
27.5,33.3
27.6,21.8
26.3,50.1
25.6,20.1
29.1,42.2
28.2,64.8
21.0,142.0
22.6,201.7
24.8,102.4
18.8,181.4
20.2,104.5
18.1,67.8
12.8,296.7
15.4,212.4
16.1,97.9
18.9,259.0
17.9,125.7
18.9,82.5
20.9,158.5
22.0,73.8
17.9,77.7
23.1,112.4
28.0,52.4
32.2,67.5
26.6,7.2
22.8,4.6
22.8,6.5
22.4,2.8
21.9,9.3
21.6,7.2
24.6,3.9
22.6,8.2
22.2,7.0
21.3,4.4
20.8,3.3
23.7,16.0
22.5,28.9
23.0,15.8
21.8,2.1
22.1,7.7
23.0,44.8
23.9,75.6
25.3,73.4
25.8,81.3
25.5,64.6
23.8,44.9
21.0,29.1
22.8,13.2
17.9,55.3
19.9,46.0
22.2,31.6
19.0,60.8
20.0,60.4
19.0,56.9
18.0,51.1
18.0,66.4
18.0,62.9
17.0,86.0
17.0,70.2
17.0,83.0
17.0,97.2
18.0,66.9
15.0,77.6
17.0,77.9
16.0,82.4
18.0,59.6
16.0,82.5
16.0,89.9
17.0,104.5
18.0,169.2
18.0,103.5
19.0,79.0
19.0,77.9
20.0,79.8
20.0,115.1
20.0,49.3
20.0,45.8
17.0,24.9
20.0,57.5
19.0,85.7
20.0,62.1
18.0,25.9
15.0,27.1
17.0,43.3
18.0,82.0
21.0,58.9
18.0,65.6
19.0,89.3
28.0,29.5
26.0,32.2
27.0,29.2
28.0,30.6
26.0,27.0
26.0,38.9
29.0,46.8
31.0,40.7
30.0,50.8
30.0,49.9
32.0,33.3
32.0,33.4
32.0,47.2
32.0,57.8
32.0,27.3
32.0,19.0
30.0,29.6
32.0,35.0
31.0,32.6
32.2,46.4
27.0,175.2
27.5,81.4
25.4,37.2
25.2,31.4
28.5,71.4
28.7,77.3
27.6,77.8
27.2,49.0
26.3,53.4
28.5,96.7
28.9,201.8
25.7,105.6
24.0,24.7
25.5,26.2
29.2,168.8
28.3,188.0
28.9,283.7
25.7,190.8
26.0,52.8
24.1,39.3
23.5,20.9
23.7,19.7
24.0,79.3
18.7,352.7
13.2,295.6
13.7,340.5
15.7,163.4
13.8,116.4
14.7,73.1
16.8,228.0
20.0,253.7
16.2,189.0
20.0,105.0
22.9,50.8
13.4,46.8
14.2,70.6
5.0,18.6
3.5,29.6
3.8,50.3
7.3,60.2
7.2,62.1
1.9,34.3
6.1,44.3
1.3,40.4
0.6,21.2
1.4,38.5
2.2,26.6
0.2,23.9
2.9,61.6
3.6,36.8
1.3,39.6
0.1,23.9
0.1,25.0
-4.7,46.7
-1.7,31.1
-1.1,35.4
-0.6,52.9
0.1,37.9
1.6,37.1
4.1,53.7
4.7,61.5
5.9,40.0
9.3,32.8
9.8,51.9
13.0,61.7
8.1,46.7
13.9,55.9
13.3,41.0
7.1,42.0
27.7,2.6
26.0,8.2
23.4,3.2
22.3,2.0
22.2,5.2
22.3,4.1
22.5,2.1
22.7,2.7
23.0,1.3
23.3,2.1
22.6,1.5
21.9,1.7
22.8,1.1
22.3,2.1
22.5,2.4
22.5,2.2
22.6,3.2
22.6,1.8
23.4,1.9
23.8,3.7
22.7,2.1
22.4,10.9
22.8,4.5
22.8,5.1
21.9,12.0
21.8,13.5
26.2,63.1
25.9,74.2
25.4,38.4
22.7,49.1
23.5,2.6
21.9,13.2
25.8,103.1
23.4,22.5
22.5,73.3
22.1,29.8
21.6,36.2
19.0,112.4
20.1,144.6
22.9,75.2
23.2,43.8
24.6,39.2
22.4,20.4
21.6,42.5
26.5,57.1
10.3,1.9
10.3,4.1
